ADC Channel - Charge distribution	Counts - Charge distribution
8785	0
8795	2
8805	0
8815	0
8825	0
8835	0
8845	0
8855	0
8865	0
8875	0
8885	0
8895	0
8905	0
8915	0
8925	0
8935	0
8945	1
8955	0
8965	0
8975	1
8985	0
8995	0
9005	0
9015	0
9025	0
9035	0
9045	0
9055	0
9065	0
9075	0
9085	2
9095	2
9105	1
9115	0
9125	1
9135	0
9145	1
9155	2
9165	1
9175	1
9185	0
9195	0
9205	1
9215	1
9225	0
9235	0
9245	1
9255	0
9265	0
9275	1
9285	1
9295	0
9305	1
9315	0
9325	0
9335	2
9345	0
9355	0
9365	0
9375	0
9385	0
9395	0
9405	0
9415	0
9425	1
9435	1
9445	0
9455	1
9465	0
9475	0
9485	0
9495	1
9505	1
9515	0
9525	1
9535	0
9545	0
9555	2
9565	0
9575	0
9585	0
9595	0
9605	2
9615	2
9625	0
9635	0
9645	0
9655	0
9665	0
9675	0
9685	0
9695	0
9705	1
9715	0
9725	1
9735	0
9745	0
9755	1
9765	0
9775	1
9785	0
9795	0
9805	0
9815	0
9825	0
9835	0
9845	0
9855	0
9865	0
9875	0
9885	2
9895	0
9905	1
9915	0
9925	0
9935	0
9945	1
9955	0
9965	0
9975	1
9985	0
9995	0
10005	0
10015	0
10025	0
10035	1
10045	0
10055	0
10065	1
10075	0
10085	0
10095	0
10105	1
10115	1
10125	0
10135	1
10145	0
10155	0
10165	0
10175	0
10185	1
10195	0
10205	1
10215	2
10225	0
10235	0
10245	0
10255	1
10265	0
10275	1
10285	0
10295	0
10305	0
10315	1
10325	0
10335	0
10345	1
10355	0
10365	2
10375	0
10385	1
10395	0
10405	2
10415	0
10425	0
10435	1
10445	1
10455	0
10465	1
10475	1
10485	1
10495	1
10505	1
10515	0
10525	1
10535	0
10545	0
10555	0
10565	0
10575	0
10585	0
10595	0
10605	0
10615	0
10625	0
10635	0
10645	0
10655	0
10665	1
10675	1
10685	1
10695	0
10705	0
10715	0
10725	0
10735	1
10745	1
10755	0
10765	0
10775	0
10785	0
10795	0
10805	0
10815	0
10825	0
10835	0
10845	2
10855	0
10865	0
10875	1
10885	0
10895	0
10905	0
10915	1
10925	1
10935	1
10945	1
10955	0
10965	0
10975	1
10985	1
10995	0
11005	0
11015	0
11025	0
11035	0
11045	0
11055	0
11065	1
11075	0
11085	0
11095	0
11105	0
11115	0
11125	0
11135	0
11145	0
11155	0
11165	1
11175	0
11185	0
11195	0
11205	0
11215	0
11225	0
11235	0
11245	0
11255	1
11265	0
11275	0
11285	0
11295	0
11305	0
11315	0
11325	0
11335	1
11345	0
11355	1
11365	0
11375	0
11385	0
11395	0
11405	0
11415	0
11425	0
11435	0
11445	0
11455	0
11465	0
11475	0
11485	0
11495	1
11505	0
11515	0
11525	0
11535	1
11545	0
11555	0
11565	1
11575	0
11585	0
11595	3
11605	0
11615	0
11625	0
11635	1
11645	0
11655	0
11665	0
11675	0
11685	0
11695	0
11705	0
11715	0
11725	0
11735	0
11745	1
11755	0
11765	0
11775	0
11785	0
11795	1
11805	0
11815	1
11825	0
11835	0
11845	0
11855	0
11865	0
11875	1
11885	0
11895	0
11905	0
11915	0
11925	0
11935	0
11945	0
11955	0
11965	1
11975	0
11985	0
11995	0
12005	0
12015	1
12025	1
12035	1
12045	1
12055	0
12065	0
12075	0
12085	0
12095	1
12105	0
12115	0
12125	0
12135	1
12145	0
12155	0
12165	0
12175	1
12185	0
12195	0
12205	0
12215	0
12225	1
12235	0
12245	0
12255	1
12265	0
12275	2
12285	1
12295	1
12305	0
12315	0
12325	0
12335	1
12345	0
12355	0
12365	0
12375	0
12385	0
12395	0
12405	0
12415	0
12425	0
12435	0
12445	0
12455	0
12465	0
12475	1
12485	0
12495	0
12505	0
12515	0
12525	0
12535	1
12545	0
12555	0
12565	0
12575	0
12585	0
12595	0
12605	1
12615	0
12625	0
12635	0
12645	1
12655	0
12665	0
12675	0
12685	0
12695	0
12705	1
12715	0
12725	0
12735	0
12745	0
12755	1
12765	0
12775	2
12785	0
12795	0
12805	0
12815	0
12825	1
12835	0
12845	0
12855	0
12865	0
12875	0
12885	0
12895	0
12905	1
12915	0
12925	0
12935	0
12945	0
12955	0
12965	0
12975	0
12985	0
12995	0
13005	0
13015	0
13025	0
13035	0
13045	0
13055	1
13065	2
13075	0
13085	0
13095	0
13105	0
13115	1
13125	1
13135	0
13145	0
13155	0
13165	0
13175	0
13185	0
13195	0
13205	0
13215	0
13225	1
13235	0
13245	0
13255	0
13265	0
13275	0
13285	0
13295	2
13305	0
13315	0
13325	0
13335	0
13345	1
13355	1
13365	0
13375	1
13385	1
13395	0
13405	0
13415	1
13425	0
13435	0
13445	0
13455	0
13465	1
13475	0
13485	1
13495	0
13505	0
13515	0
13525	0
13535	0
13545	0
13555	1
13565	1
13575	0
13585	0
13595	0
13605	1
13615	0
13625	1
13635	0
13645	0
13655	0
13665	0
13675	0
13685	0
13695	0
13705	1
13715	0
13725	0
13735	0
13745	0
13755	0
13765	0
13775	0
13785	0
13795	0
13805	0
13815	0
13825	0
13835	0
13845	1
13855	0
13865	0
13875	0
13885	0
13895	0
13905	1
13915	0
13925	0
13935	0
13945	0
13955	0
13965	0
13975	0
13985	0
13995	0
14005	0
14015	0
14025	0
14035	0
14045	0
14055	0
14065	0
14075	0
14085	0
14095	0
14105	0
14115	0
14125	0
14135	0
14145	0
14155	0
14165	0
14175	0
14185	0
14195	0
14205	0
14215	0
14225	0
14235	0
14245	0
14255	0
14265	0
14275	0
14285	0
14295	0
14305	0
14315	0
14325	0
14335	0
14345	0
14355	0
14365	0
14375	0
14385	0
14395	0
14405	0
14415	0
14425	0
14435	0
14445	0
14455	0
14465	0
14475	0
14485	0
14495	0
14505	1
14515	0
14525	0
14535	0
14545	0
14555	0
14565	0
14575	0
14585	0
14595	0
14605	0
14615	0
14625	0
14635	0
14645	0
14655	0
14665	0
14675	1
14685	1
14695	0
14705	0
14715	0
14725	0
14735	0
14745	0
14755	0
14765	0
14775	0
14785	1
14795	0
14805	0
14815	0
14825	0
14835	0
14845	0
14855	0
14865	0
14875	0
14885	0
14895	0
14905	0
14915	1
14925	0
14935	0
14945	0
14955	0
14965	0
14975	0
14985	0
14995	1
15005	0
15015	0
15025	0
15035	0
15045	0
15055	0
15065	0
15075	0
15085	0
15095	0
15105	0
15115	0
15125	0
15135	0
15145	0
15155	0
15165	1
15175	1
15185	0
15195	0
15205	0
15215	0
15225	0
15235	0
15245	0
15255	0
15265	0
15275	0
15285	0
15295	0
15305	0
15315	0
15325	0
15335	0
15345	0
15355	0
15365	0
15375	0
15385	0
15395	0
15405	0
15415	0
15425	0
15435	0
15445	0
15455	0
15465	0
15475	0
15485	0
15495	0
15505	0
15515	1
15525	0
15535	0
15545	0
15555	0
15565	0
15575	0
15585	0
15595	0
15605	0
15615	0
15625	0
15635	0
15645	0
15655	0
15665	0
15675	0
15685	0
15695	0
15705	0
15715	0
15725	0
15735	0
15745	0
15755	0
15765	0
15775	0
15785	0
15795	0
15805	0
15815	0
15825	0
15835	0
15845	0
15855	0
15865	1
15875	0
15885	0
15895	0
15905	0
15915	0
15925	0
15935	0
15945	0
15955	0
15965	0
15975	0
15985	0
15995	0
16005	0
16015	0
16025	0
16035	0
16045	0
16055	0
16065	0
16075	0
16085	0
16095	0
16105	0
16115	0
16125	0
16135	0
16145	0
16155	0
16165	0
16175	0
16185	0
16195	1
16205	0
16215	0
16225	0
16235	0
16245	0
16255	0
16265	1
16275	0
16285	0
16295	0
16305	0
16315	0
16325	0
16335	0
16345	0
16355	0
16365	0
16375	0
16385	0
16395	0
16405	0
16415	0
16425	0
16435	0
16445	1
16455	0
16465	1
16475	0
16485	0
16495	0
16505	0
16515	0
16525	0
16535	0
16545	0
16555	0
16565	0
16575	0
16585	0
16595	0
16605	0
16615	0
16625	0
16635	0
16645	0
16655	0
16665	0
16675	0
16685	0
16695	1
16705	0
16715	0
16725	0
16735	0
16745	0
16755	0
16765	0
16775	0
16785	0
16795	0
16805	0
16815	0
16825	0
16835	0
16845	0
16855	0
16865	0
16875	0
16885	0
16895	0
16905	0
16915	0
16925	0
16935	0
16945	0
16955	0
16965	0
16975	0
16985	0
16995	0
17005	0
17015	0
17025	0
17035	0
17045	0
17055	0
17065	0
17075	0
17085	0
17095	0
17105	0
17115	0
17125	0
17135	0
17145	0
17155	0
17165	0
17175	0
17185	0
17195	0
17205	0
17215	0
17225	0
17235	0
17245	0
17255	0
17265	0
17275	0
17285	0
17295	0
17305	0
17315	0
17325	0
17335	0
17345	0
17355	0
17365	0
17375	0
17385	0
17395	0
17405	0
17415	0
17425	0
17435	1
17445	0
17455	0
17465	0
17475	0
17485	0
17495	0
17505	0
17515	0
17525	0
17535	0
17545	0
17555	0
17565	0
17575	0
17585	0
17595	0
17605	0
17615	0
17625	0
17635	0
17645	0
17655	0
17665	0
17675	0
17685	0
17695	0
17705	0
17715	0
17725	0
17735	0
17745	0
17755	0
17765	0
17775	0
17785	0
17795	0
17805	0
17815	0
17825	0
17835	0
17845	0
17855	0
17865	0
17875	0
17885	0
17895	0
17905	0
17915	0
17925	0
17935	0
17945	0
17955	0
17965	0
17975	0
17985	0
17995	0
18005	0
18015	0
18025	0
18035	0
18045	0
18055	0
18065	0
18075	0
18085	0
18095	0
18105	0
18115	0
18125	0
18135	0
18145	0
18155	0
18165	0
18175	0
18185	0
18195	0
18205	0
18215	0
18225	0
18235	0
18245	0
18255	0
18265	0
18275	0
18285	0
18295	0
18305	0
18315	0
18325	0
18335	0
18345	0
18355	0
18365	0
18375	0
18385	0
18395	0
18405	0
18415	0
18425	0
18435	0
18445	0
18455	0
18465	0
18475	0
18485	0
18495	0
18505	0
18515	0
18525	0
18535	0
18545	0
18555	0
18565	0
18575	0
18585	0
18595	0
18605	0
18615	0
18625	0
18635	0
18645	0
18655	0
18665	0
18675	0
18685	0
18695	0
18705	0
18715	0
18725	0
18735	0
18745	0
18755	0
18765	0
18775	0
18785	0
18795	0
18805	0
18815	0
18825	0
18835	0
18845	0
18855	0
18865	0
18875	0
18885	0
18895	0
18905	0
18915	0
18925	0
18935	0
18945	0
18955	0
18965	0
18975	0
18985	0
18995	0
19005	0
19015	0
19025	0
19035	0
19045	0
19055	0
19065	0
19075	0
19085	0
19095	0
19105	0
19115	0
19125	0
19135	0
19145	0
19155	0
19165	0
19175	0
19185	0
19195	0
19205	0
19215	0
19225	0
19235	0
19245	0
19255	0
19265	0
19275	0
19285	0
19295	0
19305	0
19315	0
19325	0
19335	0
19345	0
19355	0
19365	0
19375	0
19385	0
19395	0
19405	0
19415	0
19425	0
19435	0
19445	0
19455	0
19465	0
19475	0
19485	0
19495	0
